,ARKK_Vol,ARKK_Close,BITO_Vol,BITO_Close,QQQ_Vol,QQQ_Close,VTI_Vol,VTI_Close,JPST_Vol,JPST_Close,ETH_Daily_Volume,ETH_Close_Price_(USD),Bored_Ape_Vol,Bored_Ape_Avg_Sale_Price,Mutant_Ape_Vol,Mutant_Ape_Avg_Sale_Price,Sandbox_Vol,Sandbox_Avg_Sale_Price,ARKK_$_Vol,BITO_$_Vol,QQQ_$_Vol,VTI_$_Vol,JPST_$_Vol,ETH_$_Vol,Bored_Ape_$_Vol,Mutant_Ape_$_Vol,Sandbox_$_Vol
2017-09-27,,,,,,,,,,,911500796.14,302.77,,,,,,,,,,,,275975096047.3078,,,
2017-09-28,,,,,,,,,,,977339656.43,292.58,,,,,,,,,,,,285950036678.28937,,,
2017-09-29,,,,,,,,,,,585781302.46,302.77,,,,,,,,,,,,177357004945.8142,,,
2017-09-30,,,,,,,,,,,559727733.49,303.95,,,,,,,,,,,,170129244594.2855,,,
2017-10-01,,,,,,,,,,,614960449.04,296.81,,,,,,,,,,,,182526410879.56238,,,
2017-10-02,,,,,,,,,,,572037089.37,291.81,,,,,,,,,,,,166926143049.0597,,,
2017-10-03,,,,,,,,,,,460970625.73,291.68,,,,,,,,,,,,134455912112.9264,,,
2017-10-04,,,,,,,,,,,429751854.0,294.99,,,,,,,,,,,,126772499411.46,,,
2017-10-05,,,,,,,,,,,540216165.51,308.33,,,,,,,,,,,,166564850311.6983,,,
2017-10-06,,,,,,,,,,,616391524.04,311.26,,,,,,,,,,,,191858025772.69037,,,
2017-10-07,,,,,,,,,,,511323170.01,309.49,,,,,,,,,,,,158249407886.3949,,,
2017-10-08,,,,,,,,,,,1003793150.8,296.95,,,,,,,,,,,,298076376130.06,,,
2017-10-09,,,,,,,,,,,637302673.66,298.46,,,,,,,,,,,,190209355980.56357,,,
2017-10-10,,,,,,,,,,,438296096.66,302.86,,,,,,,,,,,,132742355834.44762,,,
2017-10-11,,,,,,,,,,,924564325.4,302.89,,,,,,,,,,,,280041288520.406,,,
2017-10-12,,,,,,,,,,,2256076207.77,336.83,,,,,,,,,,,,759914149063.1691,,,
2017-10-13,,,,,,,,,,,902931252.06,338.81,,,,,,,,,,,,305922137510.4486,,,
2017-10-14,,,,,,,,,,,1104085935.37,336.58,,,,,,,,,,,,371613244126.83453,,,
2017-10-15,,,,,,,,,,,1150286810.26,334.23,,,,,,,,,,,,384460360593.1998,,,
2017-10-16,,,,,,,,,,,842874052.84,316.14,,,,,,,,,,,,266466203064.8376,,,
2017-10-17,,,,,,,,,,,1007528899.85,313.54,,,,,,,,,,,,315900611258.96906,,,
2017-10-18,,,,,,,,,,,601743402.64,307.41,,,,,,,,,,,,184981939405.5624,,,
2017-10-19,,,,,,,,,,,667627366.87,303.08,,,,,,,,,,,,202344502350.9596,,,
2017-10-20,,,,,,,,,,,686510361.49,299.55,,,,,,,,,,,,205644178784.3295,,,
2017-10-21,,,,,,,,,,,519246897.71,294.03,,,,,,,,,,,,152674165333.67126,,,
2017-10-22,,,,,,,,,,,787721248.62,285.27,,,,,,,,,,,,224713240593.8274,,,
2017-10-23,,,,,,,,,,,1149030811.52,296.5,,,,,,,,,,,,340687635615.68,,,
2017-10-24,,,,,,,,,,,518975502.08,296.35,,,,,,,,,,,,153798390041.40802,,,
2017-10-25,,,,,,,,,,,421214808.97,295.54,,,,,,,,,,,,124485824642.99382,,,
2017-10-26,,,,,,,,,,,392325072.5,296.36,,,,,,,,,,,,116269458486.1,,,
2017-10-27,,,,,,,,,,,394377798.02,293.35,,,,,,,,,,,,115690727049.167,,,
2017-10-28,,,,,,,,,,,893518367.62,304.04,,,,,,,,,,,,271665324491.1848,,,
2017-10-29,,,,,,,,,,,537482797.28,306.8,,,,,,,,,,,,164899722205.504,,,
2017-10-30,,,,,,,,,,,638926535.89,303.64,,,,,,,,,,,,194003653357.6396,,,
2017-10-31,,,,,,,,,,,993733653.39,289.42,,,,,,,,,,,,287606393964.1338,,,
2017-11-01,,,,,,,,,,,1591621403.24,284.92,,,,,,,,,,,,453484770211.1408,,,
2017-11-02,,,,,,,,,,,1131105756.79,304.51,,,,,,,,,,,,344433014000.12286,,,
2017-11-03,,,,,,,,,,,714330587.38,300.04,,,,,,,,,,,,214327749437.4952,,,
2017-11-04,,,,,,,,,,,634061412.62,295.8,,,,,,,,,,,,187555365852.996,,,
2017-11-05,,,,,,,,,,,1139927610.84,296.82,,,,,,,,,,,,338353313449.52875,,,
2017-11-06,,,,,,,,,,,921434527.64,291.84,,,,,,,,,,,,268911452546.45758,,,
2017-11-07,,,,,,,,,,,1672537924.61,307.35,,,,,,,,,,,,514054531128.8835,,,
2017-11-08,,,,,,,,,,,1547351022.87,319.66,,,,,,,,,,,,494626227970.6242,,,
2017-11-09,,,,,,,,,,,1520480756.51,296.86,,,,,,,,,,,,451369917377.5586,,,
2017-11-10,,,,,,,,,,,1373707309.41,314.23,,,,,,,,,,,,431660047835.90436,,,
2017-11-11,,,,,,,,,,,2444217379.09,306.02,,,,,,,,,,,,747979402349.1218,,,
2017-11-12,,,,,,,,,,,1522781896.35,314.6,,,,,,,,,,,,479067184591.71,,,
2017-11-13,,,,,,,,,,,1677830880.88,334.72,,,,,,,,,,,,561603552448.1537,,,
2017-11-14,,,,,,,,,,,1206615529.3,331.2,,,,,,,,,,,,399631063304.16,,,
2017-11-15,,,,,,,,,,,1334064632.61,330.32,,,,,,,,,,,,440668229443.73517,,,
2017-11-16,,,,,,,,,,,1024499207.6,331.72,,,,,,,,,,,,339846877145.072,,,
2017-11-17,,,,,,,,,,,1076921952.28,346.65,,,,,,,,,,,,373314994757.86194,,,
2017-11-18,,,,,,,,,,,1833062899.75,354.6,,,,,,,,,,,,650004104251.3501,,,
2017-11-19,,,,,,,,,,,1367394546.85,367.71,,,,,,,,,,,,502804648822.21344,,,
2017-11-20,,,,,,,,,,,1551191810.62,360.52,,,,,,,,,,,,559235671564.7223,,,
2017-11-21,,,,,,,,,,,1303367416.01,380.84,,,,,,,,,,,,496374446713.24835,,,
2017-11-22,,,,,,,,,,,2862439159.49,406.57,,,,,,,,,,,,1163781889073.849,,,
2017-11-23,,,,,,,,,,,3291928523.77,470.43,,,,,,,,,,,,1548621935437.121,,,
2017-11-24,,,,,,,,,,,2208610619.28,464.61,,,,,,,,,,,,1026142579823.6809,,,
2017-11-25,,,,,,,,,,,1679614598.33,470.54,,,,,,,,,,,,790325853098.1982,,,
2017-11-26,,,,,,,,,,,2101760467.34,475.24,,,,,,,,,,,,998840644498.6616,,,
2017-11-27,,,,,,,,,,,1942965032.07,466.27,,,,,,,,,,,,905946305503.2788,,,
2017-11-28,,,,,,,,,,,3646343737.54,427.42,,,,,,,,,,,,1558520240299.347,,,
2017-11-29,,,,,,,,,,,2582330433.97,434.85,,,,,,,,,,,,1122926389211.8545,,,
2017-11-30,,,,,,,,,,,1825548475.35,461.58,,,,,,,,,,,,842636665252.053,,,
2017-12-01,,,,,,,,,,,1566965021.93,457.96,,,,,,,,,,,,717607301443.0627,,,
2017-12-02,,,,,,,,,,,1596311621.92,462.81,,,,,,,,,,,,738788981740.7953,,,
2017-12-03,,,,,,,,,,,1592670816.54,466.93,,,,,,,,,,,,743665784367.0222,,,
2017-12-04,,,,,,,,,,,2015357549.07,453.96,,,,,,,,,,,,914891712975.8171,,,
2017-12-05,,,,,,,,,,,3428887490.29,422.48,,,,,,,,,,,,1448636386897.7192,,,
2017-12-06,,,,,,,,,,,3624524912.34,421.15,,,,,,,,,,,,1526468666831.991,,,
2017-12-07,,,,,,,,,,,3992294582.56,451.74,,,,,,,,,,,,1803479154725.6543,,,
2017-12-08,,,,,,,,,,,3394294565.61,472.86,,,,,,,,,,,,1605026128294.3447,,,
2017-12-09,,,,,,,,,,,2300731064.13,436.49,,,,,,,,,,,,1004246102182.1038,,,
2017-12-10,,,,,,,,,,,2888391868.19,513.29,,,,,,,,,,,,1482582662023.245,,,
2017-12-11,,,,,,,,,,,7718357008.18,656.52,,,,,,,,,,,,5067255743010.334,,,
2017-12-12,,,,,,,,,,,7244222587.96,699.09,,,,,,,,,,,,5064363569016.957,,,
2017-12-13,,,,,,,,,,,5748919652.0,693.58,,,,,,,,,,,,3987335692234.16,,,
2017-12-14,,,,,,,,,,,4584240705.36,684.27,,,,,,,,,,,,3136858387456.687,,,
2017-12-15,,,,,,,,,,,3474904273.54,692.83,,,,,,,,,,,,2407517927836.7183,,,
2017-12-16,,,,,,,,,,,3760261213.19,717.71,,,,,,,,,,,,2698777075318.595,,,
2017-12-17,,,,,,,,,,,5501507160.96,785.99,,,,,,,,,,,,4324129613442.9507,,,
2017-12-18,,,,,,,,,,,6940264597.5,812.5,,,,,,,,,,,,5638964985468.75,,,
2017-12-19,,,,,,,,,,,6585290705.08,799.17,,,,,,,,,,,,5262766772778.783,,,
2017-12-20,,,,,,,,,,,5678021826.41,789.39,,,,,,,,,,,,4482173649549.79,,,
2017-12-21,,,,,,,,,,,8147695865.46,657.83,,,,,,,,,,,,5359798771175.552,,,
2017-12-22,,,,,,,,,,,3843952289.78,700.44,,,,,,,,,,,,2692457941853.5034,,,
2017-12-23,,,,,,,,,,,3626362348.63,675.91,,,,,,,,,,,,2451094575062.5034,,,
2017-12-24,,,,,,,,,,,3626978098.67,723.14,,,,,,,,,,,,2622812942272.2236,,,
2017-12-25,,,,,,,,,,,3346671928.02,753.48,,,,,,,,,,,,2521650364324.51,,,
2017-12-26,,,,,,,,,,,3176740523.56,739.94,,,,,,,,,,,,2350597383002.9863,,,
2017-12-27,,,,,,,,,,,3481233063.45,716.69,,,,,,,,,,,,2494964924243.9805,,,
2017-12-28,,,,,,,,,,,3770553539.66,739.6,,,,,,,,,,,,2788701397932.536,,,
2017-12-29,,,,,,,,,,,4703422442.4,692.99,,,,,,,,,,,,3259424718358.776,,,
2017-12-30,,,,,,,,,,,3547312048.52,741.27,,,,,,,,,,,,2629516002206.4204,,,
2017-12-31,,,,,,,,,,,3614787289.28,757.22,,,,,,,,,,,,2737189231188.602,,,
2018-01-01,,,,,,,,,,,7664659789.14,861.97,,,,,,,,,,,,6606706798445.006,,,
2018-01-02,,,,,,,,,,,7170017492.27,941.1,,,,,,,,,,,,6747703461975.298,,,
2018-01-03,,,,,,,,,,,8157160118.44,944.83,,,,,,,,,,,,7707129594705.665,,,
2018-01-04,,,,,,,,,,,9555831551.83,963.88,,,,,,,,,,,,9210674916177.9,,,
2018-01-05,,,,,,,,,,,6249421787.68,1008.36,,,,,,,,,,,,6301666953825.005,,,
2018-01-06,,,,,,,,,,,7045278769.26,1117.75,,,,,,,,,,,,7874860344340.365,,,
2018-01-07,,,,,,,,,,,10429624701.7,1136.11,,,,,,,,,,,,11849200919848.387,,,
2018-01-08,,,,,,,,,,,10272898085.0,1289.24,,,,,,,,,,,,13244231127105.4,,,
2018-01-09,,,,,,,,,,,11586241021.9,1248.99,,,,,,,,,,,,14471099173942.88,,,
2018-01-10,,,,,,,,,,,9176482064.79,1139.32,,,,,,,,,,,,10454949546056.543,,,
2018-01-11,,,,,,,,,,,6799536811.5,1261.03,,,,,,,,,,,,8574419905405.845,,,
2018-01-12,,,,,,,,,,,8292620050.7,1385.02,,,,,,,,,,,,11485444622620.514,,,
2018-01-13,,,,,,,,,,,6544856646.43,1359.48,,,,,,,,,,,,8897601713688.656,,,
2018-01-14,,,,,,,,,,,6171283507.26,1278.69,,,,,,,,,,,,7891158507898.29,,,
2018-01-15,,,,,,,,,,,10946607318.95,1050.26,,,,,,,,,,,,11496783802800.428,,,
2018-01-16,,,,,,,,,,,12060164228.73,1024.69,,,,,,,,,,,,12357929683537.344,,,
2018-01-17,,,,,,,,,,,8397178571.73,1012.97,,,,,,,,,,,,8506089977805.338,,,
2018-01-18,,,,,,,,,,,5618097181.63,1037.36,,,,,,,,,,,,5827989292335.696,,,
2018-01-19,,,,,,,,,,,5735443676.43,1150.5,,,,,,,,,,,,6598627949732.716,,,
2018-01-20,,,,,,,,,,,4866704790.08,1049.09,,,,,,,,,,,,5105611328225.026,,,
2018-01-21,,,,,,,,,,,5696811569.26,999.64,,,,,,,,,,,,5694760717095.066,,,
2018-01-22,,,,,,,,,,,5295081269.62,984.47,,,,,,,,,,,,5212848657502.802,,,
2018-01-23,,,,,,,,,,,5488406236.27,1061.78,,,,,,,,,,,,5827479973546.761,,,
2018-01-24,,,,,,,,,,,5003390125.91,1046.37,,,,,,,,,,,,5235397326048.446,,,
2018-01-25,,,,,,,,,,,5016330813.29,1048.58,,,,,,,,,,,,5260024164199.628,,,
2018-01-26,,,,,,,,,,,4255925842.2,1109.08,,,,,,,,,,,,4720162233067.176,,,
2018-01-27,,,,,,,,,,,6654294107.43,1231.58,,,,,,,,,,,,8195295536828.64,,,
2018-01-28,,,,,,,,,,,4789066962.52,1169.96,,,,,,,,,,,,5603016783469.9,,,
2018-01-29,,,,,,,,,,,5650737673.53,1063.75,,,,,,,,,,,,6010972200217.537,,,
2018-01-30,,,,,,,,,,,5082997315.91,1111.31,,,,,,,,,,,,5648785747143.941,,,
2018-01-31,,,,,,,,,,,7279339238.38,1026.19,,,,,,,,,,,,7469985133033.173,,,
2018-02-01,,,,,,,,,,,9435452194.49,917.47,,,,,,,,,,,,8656744324878.74,,,
2018-02-02,,,,,,,,,,,4660948560.09,970.87,,,,,,,,,,,,4525175128534.578,,,
2018-02-03,,,,,,,,,,,4295969579.43,827.59,,,,,,,,,,,,3555301464240.474,,,
2018-02-04,,,,,,,,,,,6219058790.84,695.08,,,,,,,,,,,,4322743384337.0674,,,
2018-02-05,,,,,,,,,,,9484114274.25,785.01,,,,,,,,,,,,7445124546428.992,,,
2018-02-06,,,,,,,,,,,5605511839.68,751.81,,,,,,,,,,,,4214279856189.821,,,
2018-02-07,,,,,,,,,,,4140538635.78,813.55,,,,,,,,,,,,3368535207138.819,,,
2018-02-08,,,,,,,,,,,3930050141.54,877.88,,,,,,,,,,,,3450112418255.1353,,,
2018-02-09,,,,,,,,,,,4198541080.69,850.75,,,,,,,,,,,,3571908824397.0176,,,
2018-02-10,,,,,,,,,,,3464334612.21,811.24,,,,,,,,,,,,2810406810809.24,,,
2018-02-11,,,,,,,,,,,3149342696.23,865.27,,,,,,,,,,,,2725031754766.932,,,
2018-02-12,,,,,,,,,,,2898776560.63,840.98,,,,,,,,,,,,2437813111958.6177,,,
2018-02-13,,,,,,,,,,,4122623970.3,920.11,,,,,,,,,,,,3793267541312.7334,,,
2018-02-14,,,,,,,,,,,4269400589.49,927.95,,,,,,,,,,,,3961790277017.2456,,,
2018-02-15,,,,,,,,,,,3384250240.2,938.02,,,,,,,,,,,,3174494410312.404,,,
2018-02-16,,,,,,,,,,,3530557664.24,974.77,,,,,,,,,,,,3441481694371.2246,,,
2018-02-17,,,,,,,,,,,3486663620.12,913.9,,,,,,,,,,,,3186461882427.668,,,
2018-02-18,,,,,,,,,,,2997382766.3,939.79,,,,,,,,,,,,2816910349941.077,,,
2018-02-19,,,,,,,,,,,3705380576.23,885.52,,,,,,,,,,,,3281188607863.1895,,,
2018-02-20,,,,,,,,,,,3838538109.63,840.1,,,,,,,,,,,,3224755865900.163,,,
2018-02-21,,,,,,,,,,,3262937402.51,804.63,,,,,,,,,,,,2625457322181.6216,,,
2018-02-22,,,,,,,,,,,3543787832.28,854.7,,,,,,,,,,,,3028875460249.7163,,,
2018-02-23,,,,,,,,,,,2830319983.47,833.49,,,,,,,,,,,,2359043403022.41,,,
2018-02-24,,,,,,,,,,,2430724818.42,840.28,,,,,,,,,,,,2042489450421.9575,,,
2018-02-25,,,,,,,,,,,2897898501.75,867.62,,,,,,,,,,,,2514274698088.335,,,
2018-02-26,,,,,,,,,,,2963289538.81,871.1,,,,,,,,,,,,2581321517257.391,,,
2018-02-27,,,,,,,,,,,2813890475.31,853.31,,,,,,,,,,,,2401120881486.776,,,
2018-02-28,,,,,,,,,,,2682927141.54,872.05,,,,,,,,,,,,2339646613779.957,,,
2018-03-01,,,,,,,,,,,2684837040.66,857.06,,,,,,,,,,,,2301066434068.059,,,
2018-03-02,,,,,,,,,,,2375152436.99,855.89,,,,,,,,,,,,2032869219295.3708,,,
2018-03-03,,,,,,,,,,,2350719412.9,867.2,,,,,,,,,,,,2038543874866.8801,,,
2018-03-04,,,,,,,,,,,2632240532.4,845.58,,,,,,,,,,,,2225769949386.792,,,
2018-03-05,,,,,,,,,,,2778583996.35,815.14,,,,,,,,,,,,2264934958784.739,,,
2018-03-06,,,,,,,,,,,3221679419.64,751.13,,,,,,,,,,,,2419900062474.193,,,
2018-03-07,,,,,,,,,,,2606989801.49,698.83,,,,,,,,,,,,1821842682975.2566,,,
2018-03-08,,,,,,,,,,,3240321107.14,726.92,,,,,,,,,,,,2355454219202.2085,,,
2018-03-09,,,,,,,,,,,2132397928.14,682.3,,,,,,,,,,,,1454935106369.9219,,,
2018-03-10,,,,,,,,,,,2187624992.26,720.36,,,,,,,,,,,,1575877539424.4138,,,
2018-03-11,,,,,,,,,,,2531064225.75,697.02,,,,,,,,,,,,1764202386632.265,,,
2018-03-12,,,,,,,,,,,2036204011.44,689.96,,,,,,,,,,,,1404899319733.1426,,,
2018-03-13,,,,,,,,,,,2535120860.2,613.15,,,,,,,,,,,,1554409355431.63,,,
2018-03-14,,,,,,,,,,,2671869888.12,610.56,,,,,,,,,,,,1631336878890.5469,,,
2018-03-15,,,,,,,,,,,2144063569.33,600.53,,,,,,,,,,,,1287574495289.7449,,,
2018-03-16,,,,,,,,,,,1911251575.16,549.79,,,,,,,,,,,,1050787003507.2164,,,
2018-03-17,,,,,,,,,,,4340999742.78,537.38,,,,,,,,,,,,2332766441775.116,,,
2018-03-18,,,,,,,,,,,3218146507.1,555.55,,,,,,,,,,,,1787841292019.4048,,,
2018-03-19,,,,,,,,,,,2880798664.19,557.57,,,,,,,,,,,,1606246911192.4185,,,
2018-03-20,,,,,,,,,,,2721320281.85,559.91,,,,,,,,,,,,1523694439010.6333,,,
2018-03-21,,,,,,,,,,,2297806884.26,539.89,,,,,,,,,,,,1240562958743.1316,,,
2018-03-22,,,,,,,,,,,2384494768.61,543.83,,,,,,,,,,,,1296759790013.1765,,,
2018-03-23,,,,,,,,,,,1929740507.27,520.16,,,,,,,,,,,,1003773822261.5631,,,
2018-03-24,,,,,,,,,,,1734842982.67,523.01,,,,,,,,,,,,907340228366.2367,,,
2018-03-25,,,,,,,,,,,2463520778.7,486.25,,,,,,,,,,,,1197886978642.875,,,
2018-03-26,,,,,,,,,,,2405486286.22,448.78,,,,,,,,,,,,1079534135529.8114,,,
2018-03-27,,,,,,,,,,,2156820734.7,445.93,,,,,,,,,,,,961791070224.7709,,,
2018-03-28,,,,,,,,,,,3034530290.45,383.9,,,,,,,,,,,,1164956178503.755,,,
2018-03-29,,,,,,,,,,,2986692139.93,393.82,,,,,,,,,,,,1176219098547.2324,,,
2018-03-30,,,,,,,,,,,1992808758.63,394.07,,,,,,,,,,,,785306147513.3241,,,
2018-03-31,,,,,,,,,,,1897057081.5,378.85,,,,,,,,,,,,718700075326.275,,,
2018-04-01,,,,,,,,,,,1645950303.97,384.68,,,,,,,,,,,,633164162931.1796,,,
2018-04-02,,,,,,,,,,,2079655444.52,415.93,,,,,,,,,,,,864991089039.2036,,,
2018-04-03,,,,,,,,,,,1888966908.1,378.65,,,,,,,,,,,,715257319752.065,,,
2018-04-04,,,,,,,,,,,1799751149.68,381.36,,,,,,,,,,,,686353098441.9648,,,
2018-04-05,,,,,,,,,,,1424671509.13,370.35,,,,,,,,,,,,527627093406.2956,,,
2018-04-06,,,,,,,,,,,1382228399.95,384.98,,,,,,,,,,,,532130289412.75104,,,
2018-04-07,,,,,,,,,,,1353778903.66,400.72,,,,,,,,,,,,542486282274.63525,,,
2018-04-08,,,,,,,,,,,2173827609.91,399.02,,,,,,,,,,,,867400692906.2881,,,
2018-04-09,,,,,,,,,,,1685583167.24,415.65,,,,,,,,,,,,700612643463.3059,,,
2018-04-10,,,,,,,,,,,2061928154.92,430.42,,,,,,,,,,,,887495116440.6665,,,
2018-04-11,,,,,,,,,,,3755251165.44,493.95,,,,,,,,,,,,1854906313169.088,,,
2018-04-12,,,,,,,,,,,3543734493.77,494.96,,,,,,,,,,,,1754006825036.3992,,,
2018-04-13,,,,,,,,,,,2047738721.66,502.79,,,,,,,,,,,,1029582551863.4315,,,
2018-04-14,,,,,,,,,,,2308200430.75,534.15,,,,,,,,,,,,1232925260085.1125,,,
2018-04-15,,,,,,,,,,,2346028025.69,511.67,,,,,,,,,,,,1200392159904.8022,,,
2018-04-16,,,,,,,,,,,2277846447.62,503.03,,,,,,,,,,,,1145825098546.2886,,,
2018-04-17,,,,,,,,,,,2164539290.39,525.78,,,,,,,,,,,,1138071468101.2542,,,
2018-04-18,,,,,,,,,,,2901918422.33,567.25,,,,,,,,,,,,1646113225066.6924,,,
2018-04-19,,,,,,,,,,,3727973167.71,617.16,,,,,,,,,,,,2300755920183.9033,,,
2018-04-20,,,,,,,,,,,3194120949.81,605.17,,,,,,,,,,,,1932986175196.5176,,,
2018-04-21,,,,,,,,,,,2970365744.29,621.33,,,,,,,,,,,,1845577347899.7058,,,
2018-04-22,,,,,,,,,,,2684887458.56,644.13,,,,,,,,,,,,1729416558682.2527,,,
2018-04-23,,,,,,,,,,,4463765852.04,703.35,,,,,,,,,,,,3139589712032.334,,,
2018-04-24,,,,,,,,,,,5419728091.1,617.73,,,,,,,,,,,,3347928633715.203,,,
2018-04-25,,,,,,,,,,,3723560319.77,661.45,,,,,,,,,,,,2462948973511.8667,,,
2018-04-26,,,,,,,,,,,3071213429.09,643.33,,,,,,,,,,,,1975803735336.47,,,
2018-04-27,,,,,,,,,,,2975672041.06,683.02,,,,,,,,,,,,2032443517484.801,,,
2018-04-28,,,,,,,,,,,3298227589.78,689.31,,,,,,,,,,,,2273501259911.252,,,
2018-04-29,,,,,,,,,,,3501310013.85,670.04,,,,,,,,,,,,2346017761680.0537,,,
2018-04-30,,,,,,,,,,,3391658553.46,670.81,,,,,,,,,,,,2275158474246.5024,,,
2018-05-01,,,,,,,,,,,3069289495.06,686.74,,,,,,,,,,,,2107803867837.5044,,,
2018-05-02,,,,,,,,,,,5987590328.09,777.62,,,,,,,,,,,,4656069990929.346,,,
2018-05-03,,,,,,,,,,,4880983886.85,784.21,,,,,,,,,,,,3827716373906.639,,,
2018-05-04,,,,,,,,,,,4207615536.64,816.58,,,,,,,,,,,,3435854694909.491,,,
2018-05-05,,,,,,,,,,,4188350693.25,790.39,,,,,,,,,,,,3310430504437.8677,,,
2018-05-06,,,,,,,,,,,5925839303.74,752.4,,,,,,,,,,,,4458601492133.976,,,
2018-05-07,,,,,,,,,,,3852354380.01,747.79,,,,,,,,,,,,2880752081827.6777,,,
2018-05-08,,,,,,,,,,,3709270463.42,751.27,,,,,,,,,,,,2786663621053.5435,,,
2018-05-09,,,,,,,,,,,3521007647.01,723.61,,,,,,,,,,,,2547836343452.9062,,,
2018-05-10,,,,,,,,,,,4570160334.63,677.8,,,,,,,,,,,,3097654674812.214,,,
2018-05-11,,,,,,,,,,,3714817648.0,683.64,,,,,,,,,,,,2539597936878.7197,,,
2018-05-12,,,,,,,,,,,3507469132.57,729.34,,,,,,,,,,,,2558137537148.604,,,
2018-05-13,,,,,,,,,,,4215437077.23,727.41,,,,,,,,,,,,3066351084347.874,,,
2018-05-14,,,,,,,,,,,3396648219.27,705.64,,,,,,,,,,,,2396810849445.6826,,,
2018-05-15,,,,,,,,,,,3221004344.59,706.72,,,,,,,,,,,,2276348190408.645,,,
2018-05-16,,,,,,,,,,,3053084226.17,668.38,,,,,,,,,,,,2040620435087.5046,,,
2018-05-17,,,,,,,,,,,3114247990.63,693.57,,,,,,,,,,,,2159948978861.2493,,,
2018-05-18,,,,,,,,,,,2629782177.56,696.05,,,,,,,,,,,,1830459884690.638,,,
2018-05-19,,,,,,,,,,,2477992962.13,715.15,,,,,,,,,,,,1772136666867.2695,,,
2018-05-20,,,,,,,,,,,2491355048.23,699.84,,,,,,,,,,,,1743549916953.2832,,,
2018-05-21,,,,,,,,,,,2806635597.49,640.84,,,,,,,,,,,,1798604356295.4915,,,
2018-05-22,,,,,,,,,,,3803524501.11,577.01,,,,,,,,,,,,2194671672385.4812,,,
2018-05-23,,,,,,,,,,,3489755321.22,602.59,,,,,,,,,,,,2102891659013.9597,,,
2018-05-24,,,,,,,,,,,2507610971.3,584.77,,,,,,,,,,,,1466375667687.101,,,
2018-05-25,,,,,,,,,,,1929173410.02,585.76,,,,,,,,,,,,1130032616653.3152,,,
2018-05-26,,,,,,,,,,,2150700360.09,569.64,,,,,,,,,,,,1225124953121.6677,,,
2018-05-27,,,,,,,,,,,2937948145.55,512.03,,,,,,,,,,,,1504317588965.9666,,,
2018-05-28,,,,,,,,,,,3030561016.44,566.59,,,,,,,,,,,,1717085566304.7397,,,
2018-05-29,,,,,,,,,,,2454824345.84,557.12,,,,,,,,,,,,1367631739554.3809,,,
2018-05-30,,,,,,,,,,,6.149344148348178e+26,577.23,,,,,,,,,,,,3.549585922751019e+29,,,
2018-05-31,,,,,,,,,,,2456211013.89,579.01,,,,,,,,,,,,1422170739152.4487,,,
2018-06-01,,,,,,,,,,,2488593006.98,590.53,,,,,,,,,,,,1469588828411.8994,,,
2018-06-02,,,,,,,,,,,2854703090.0,619.04,,,,,,,,,,,,1767175400833.5999,,,
2018-06-03,,,,,,,,,,,3038042097.22,591.31,,,,,,,,,,,,1796424672507.158,,,
2018-06-04,,,,,,,,,,,3207180915.2,608.23,,,,,,,,,,,,1950703648052.096,,,
2018-06-05,,,,,,,,,,,3026290724.97,606.3,,,,,,,,,,,,1834840066549.3108,,,
2018-06-06,,,,,,,,,,,3249458306.22,604.44,,,,,,,,,,,,1964102578611.617,,,
2018-06-07,,,,,,,,,,,2791521321.82,600.67,,,,,,,,,,,,1676783112377.6194,,,
2018-06-08,,,,,,,,,,,2029359595.75,594.86,,,,,,,,,,,,1207184849127.845,,,
2018-06-09,,,,,,,,,,,3063774727.99,524.74,,,,,,,,,,,,1607685150765.4724,,,
2018-06-10,,,,,,,,,,,2740183016.86,531.15,,,,,,,,,,,,1455448209405.189,,,
2018-06-11,,,,,,,,,,,2716141587.74,494.53,,,,,,,,,,,,1343213499385.062,,,
2018-06-12,,,,,,,,,,,3006739795.9,476.3,,,,,,,,,,,,1432110164787.1702,,,
2018-06-13,,,,,,,,,,,3617894354.04,519.83,,,,,,,,,,,,1880690022060.6133,,,
2018-06-14,,,,,,,,,,,2567733563.75,487.51,,,,,,,,,,,,1251795789663.7625,,,
2018-06-15,,,,,,,,,,,1869213475.88,497.22,,,,,,,,,,,,929410324477.0537,,,
2018-06-16,,,,,,,,,,,1786398033.52,496.93,,,,,,,,,,,,887714774797.0936,,,
2018-06-17,,,,,,,,,,,2159066662.59,517.63,,,,,,,,,,,,1117597676556.4617,,,
2018-06-18,,,,,,,,,,,2512065423.49,538.45,,,,,,,,,,,,1352621627278.1904,,,
2018-06-19,,,,,,,,,,,2231102866.59,536.16,,,,,,,,,,,,1196228112950.8945,,,
2018-06-20,,,,,,,,,,,2035853986.59,525.76,,,,,,,,,,,,1070370591989.5583,,,
2018-06-21,,,,,,,,,,,2823331137.29,462.16,,,,,,,,,,,,1304830718409.9465,,,
2018-06-22,,,,,,,,,,,1825546222.14,474.18,,,,,,,,,,,,865637507614.3452,,,
2018-06-23,,,,,,,,,,,2681967024.52,455.25,,,,,,,,,,,,1220965487912.73,,,
2018-06-24,,,,,,,,,,,2205467212.5,458.82,,,,,,,,,,,,1011912466439.25,,,
2018-06-25,,,,,,,,,,,1954364772.13,429.58,,,,,,,,,,,,839556018811.6055,,,
