,is_bundle,event_id,seller_address,seller_username,created_date,starting_price,payment_token,usd_price,total_price_usd
633,False,148222,0x14b889b25e70f60d8dc0aa5f10c83680add61351,peachmint,2020-10-14 14:00:50.954433,0.4,WETH,4312.01,1724.804
634,False,148630,0x14b889b25e70f60d8dc0aa5f10c83680add61351,peachmint,2020-10-14 13:59:53.616756,0.4,WETH,4312.01,1724.804
635,False,148629,0x14b889b25e70f60d8dc0aa5f10c83680add61351,peachmint,2020-10-14 13:58:44.278354,0.4,WETH,4312.01,1724.804
636,False,149038,0x14b889b25e70f60d8dc0aa5f10c83680add61351,peachmint,2020-10-14 13:53:46.937989,0.4,WETH,4312.01,1724.804
651,False,15773,0x2ab006819d56236a827a4799a93cc0f4474ec577,,2020-10-14 10:58:52.003472,0.46,ETH,4323.28,1988.7087999999999
652,False,13326,0x2ab006819d56236a827a4799a93cc0f4474ec577,,2020-10-14 10:51:44.057054,0.46,ETH,4323.28,1988.7087999999999
654,False,92794,0xb10d351ccf64648d27477bedc2722aca885d65f5,CyberDragonGames,2020-10-14 05:13:35.557307,0.71,ETH,4323.28,3069.5287999999996
657,False,104195,0xc88fe9bfce6294c0faa5eb3fbed02cdd6b59cd95,meu-penis-longo,2020-10-14 02:27:42.706326,0.499,ETH,4323.28,2157.31672
658,False,103791,0xc88fe9bfce6294c0faa5eb3fbed02cdd6b59cd95,meu-penis-longo,2020-10-14 02:26:59.267032,0.499,ETH,4323.28,2157.31672
662,False,78312,0x51357b0e4933fccda5b21e648678ce4d89e153e3,,2020-10-14 00:24:07.036168,3.0,ETH,4323.28,12969.84
666,False,118814,0x5e37b7e461beace6f0049ee50f86aac66ec78344,Anorak_NFT,2020-10-15 23:06:38.365514,1.55,ETH,4323.28,6701.084
679,False,8000,0x2ab006819d56236a827a4799a93cc0f4474ec577,,2020-10-15 20:09:50.562645,0.5,ETH,4323.28,2161.64
680,False,8406,0x2ab006819d56236a827a4799a93cc0f4474ec577,,2020-10-15 20:08:55.680731,0.5,ETH,4323.28,2161.64
686,False,101651,0x7fac1fe49dab8c0bc203cf12dd592b9f8cc49943,redsvart,2020-10-15 18:01:03.176818,9800.0,SAND,3.16,30968.0
687,False,104916,0xc88fe9bfce6294c0faa5eb3fbed02cdd6b59cd95,meu-penis-longo,2020-10-15 17:51:00.830049,0.4999,ETH,4323.28,2161.207672
688,False,99992,0xc88fe9bfce6294c0faa5eb3fbed02cdd6b59cd95,meu-penis-longo,2020-10-15 17:49:56.194478,0.4999,ETH,4323.28,2161.207672
689,False,87986,0x81e4fb0c64bf49f89b57f6648562fc9a791b2e92,Dirtyfox,2020-10-15 17:45:11.029483,10000.0,SAND,3.16,31600.0
690,False,77500,0x81e4fb0c64bf49f89b57f6648562fc9a791b2e92,Dirtyfox,2020-10-15 17:29:22.230998,7995.0,SAND,3.16,25264.2
703,False,60587,0x8445165437cb63affb2f143378d0ec63e0249582,PeterD,2020-10-15 14:43:01.337777,4.0,ETH,4323.28,17293.12
705,False,56519,0x8445165437cb63affb2f143378d0ec63e0249582,PeterD,2020-10-15 14:40:29.568733,3.0,ETH,4323.28,12969.84
706,False,85219,0x8445165437cb63affb2f143378d0ec63e0249582,PeterD,2020-10-15 14:24:20.186981,4.0,ETH,4323.28,17293.12
708,False,92794,0xb10d351ccf64648d27477bedc2722aca885d65f5,CyberDragonGames,2020-10-15 14:04:36.873380,0.59,ETH,4323.28,2550.7351999999996
725,False,107340,0x356cd9d8ed77611bf3c7e12caf0b5184dd45f8a2,Polonius,2020-10-15 05:28:16.541398,15.0,ETH,4323.28,64849.2
726,False,109834,0x356cd9d8ed77611bf3c7e12caf0b5184dd45f8a2,Polonius,2020-10-15 05:27:50.732972,12.0,ETH,4323.28,51879.36
727,False,92717,0x356cd9d8ed77611bf3c7e12caf0b5184dd45f8a2,Polonius,2020-10-15 05:27:28.875623,9.0,ETH,4323.28,38909.52
728,False,90255,0x356cd9d8ed77611bf3c7e12caf0b5184dd45f8a2,Polonius,2020-10-15 05:26:49.461114,7.0,ETH,4323.28,30262.96
729,False,85309,0x356cd9d8ed77611bf3c7e12caf0b5184dd45f8a2,Polonius,2020-10-15 05:26:27.665896,2.0,ETH,4323.28,8646.56
730,False,84087,0x356cd9d8ed77611bf3c7e12caf0b5184dd45f8a2,Polonius,2020-10-15 05:25:33.758409,5.0,ETH,4323.28,21616.399999999998
738,False,104916,0xbe3fbebc1cc29e99e02237dac84860e268cabc9b,Star,2020-10-15 02:57:36.921243,0.499,ETH,4323.28,2157.31672
739,False,99992,0xbe3fbebc1cc29e99e02237dac84860e268cabc9b,Star,2020-10-15 02:57:03.561113,0.499,ETH,4323.28,2157.31672
760,False,27963,0x308dcaca32b14eb73553872d524ffefd5c5eff0a,DeFiKy,2020-10-16 18:47:13.288268,3.5,WETH,4312.01,15092.035
763,False,35758,0x62f12407d27b8dc6e13fe6dadc9a78dbbb40510b,wrecg,2020-10-16 17:34:07.276470,1.5,ETH,4323.28,6484.92
765,False,45946,0x0bd258d220c2524ca9992e873b03c1f556e3a385,crykaz_old,2020-10-16 17:26:16.622274,3.6,ETH,4323.28,15563.807999999999
769,False,24760,0x6afb387241fcb51199398795e8355d9b11fc49a6,,2020-10-16 14:16:24.051174,10.0,ETH,4323.28,43232.799999999996
770,False,64826,0x6afb387241fcb51199398795e8355d9b11fc49a6,,2020-10-16 14:10:55.517341,3.5,ETH,4323.28,15131.48
771,False,30963,0x6afb387241fcb51199398795e8355d9b11fc49a6,,2020-10-16 14:09:09.865296,3.5,ETH,4323.28,15131.48
772,False,30965,0x6afb387241fcb51199398795e8355d9b11fc49a6,,2020-10-16 14:07:25.350644,12.0,ETH,4323.28,51879.36
774,False,17367,0x6afb387241fcb51199398795e8355d9b11fc49a6,,2020-10-16 14:03:45.295848,1.0,ETH,4323.28,4323.28
775,False,31373,0x6afb387241fcb51199398795e8355d9b11fc49a6,,2020-10-16 14:01:25.754921,2.5,ETH,4323.28,10808.199999999999
776,False,64825,0x6afb387241fcb51199398795e8355d9b11fc49a6,,2020-10-16 14:00:04.082280,6.0,ETH,4323.28,25939.68
777,False,45192,0x6afb387241fcb51199398795e8355d9b11fc49a6,,2020-10-16 13:58:36.471817,3.5,ETH,4323.28,15131.48
778,False,39120,0x6afb387241fcb51199398795e8355d9b11fc49a6,,2020-10-16 13:57:21.100308,12.0,ETH,4323.28,51879.36
779,False,23919,0x6afb387241fcb51199398795e8355d9b11fc49a6,,2020-10-16 13:55:25.726573,3.5,ETH,4323.28,15131.48
780,False,45193,0x6afb387241fcb51199398795e8355d9b11fc49a6,,2020-10-16 13:54:09.964325,3.5,ETH,4323.28,15131.48
781,False,44377,0x6afb387241fcb51199398795e8355d9b11fc49a6,,2020-10-16 13:52:21.384018,3.5,ETH,4323.28,15131.48
782,False,59076,0x6afb387241fcb51199398795e8355d9b11fc49a6,,2020-10-16 13:50:34.831140,6.0,ETH,4323.28,25939.68
783,False,48034,0x6afb387241fcb51199398795e8355d9b11fc49a6,,2020-10-16 13:48:50.046727,8.0,ETH,4323.28,34586.24
784,False,23512,0x6afb387241fcb51199398795e8355d9b11fc49a6,,2020-10-16 13:47:07.325198,3.5,ETH,4323.28,15131.48
785,False,50036,0x6afb387241fcb51199398795e8355d9b11fc49a6,,2020-10-16 13:46:12.584916,10.0,ETH,4323.28,43232.799999999996
787,False,35759,0x6afb387241fcb51199398795e8355d9b11fc49a6,,2020-10-16 13:42:53.301519,8.0,ETH,4323.28,34586.24
788,False,80724,0x6afb387241fcb51199398795e8355d9b11fc49a6,,2020-10-16 13:41:15.458521,12.0,ETH,4323.28,51879.36
789,False,50036,0x6afb387241fcb51199398795e8355d9b11fc49a6,,2020-10-16 13:40:01.474800,3.0,ETH,4323.28,12969.84
790,False,83591,0x6afb387241fcb51199398795e8355d9b11fc49a6,,2020-10-16 13:37:17.564757,12.0,ETH,4323.28,51879.36
792,False,46411,0x6afb387241fcb51199398795e8355d9b11fc49a6,,2020-10-16 13:31:42.527411,3.0,ETH,4323.28,12969.84
794,False,88763,0xe4347d34d8c0c941926e84b56cb9dfcbcf4154fa,Cultofmantis,2020-10-16 11:09:13.624165,1.3,ETH,4323.28,5620.264
795,False,8000,0x2ab006819d56236a827a4799a93cc0f4474ec577,,2020-10-16 08:43:36.910982,0.49,ETH,4323.28,2118.4071999999996
796,False,8406,0x2ab006819d56236a827a4799a93cc0f4474ec577,,2020-10-16 08:43:01.260484,0.49,ETH,4323.28,2118.4071999999996
800,False,45946,0x0bd258d220c2524ca9992e873b03c1f556e3a385,crykaz_old,2020-10-16 07:57:02.400462,5.0,ETH,4323.28,21616.399999999998
801,False,114285,0x0bd258d220c2524ca9992e873b03c1f556e3a385,crykaz_old,2020-10-16 07:55:37.194467,6000.0,SAND,3.16,18960.0
802,False,69613,0x0bd258d220c2524ca9992e873b03c1f556e3a385,crykaz_old,2020-10-16 07:54:42.248744,6000.0,SAND,3.16,18960.0
803,False,64339,0x0bd258d220c2524ca9992e873b03c1f556e3a385,crykaz_old,2020-10-16 07:52:18.389670,0.75,ETH,4323.28,3242.46
813,False,101241,0xa5e2bb97de3c62ca06f1a2293eb7e01c114e9a49,Mobster,2020-10-17 23:57:41.501626,0.55,ETH,4323.28,2377.804
814,False,105723,0xa5e2bb97de3c62ca06f1a2293eb7e01c114e9a49,Mobster,2020-10-17 23:56:15.588673,0.55,ETH,4323.28,2377.804
816,False,18722,0xa5e2bb97de3c62ca06f1a2293eb7e01c114e9a49,Mobster,2020-10-17 23:44:31.039519,0.5,ETH,4323.28,2161.64
817,False,18228,0x5c7c0fdc44b44673f070535897d1208104a28950,xxxxxxxxxxxxxxxxxxxxx23,2020-10-17 23:41:33.714433,0.51,ETH,4323.28,2204.8728
822,False,61549,0xfeaa3de5be57c224a692fe8824b1b9b3f0df406b,GIGIMAY,2020-10-17 23:17:16.720371,0.99,ETH,4323.28,4280.0472
830,False,64339,0x0bd258d220c2524ca9992e873b03c1f556e3a385,crykaz_old,2020-10-17 20:05:44.152596,0.75,ETH,4323.28,3242.46
831,False,35786,0x4b0292facb3bf7c26def0b6aeb24133c6b5bd68d,HoldtheReign,2020-10-17 19:42:48.718980,1.1,ETH,4323.28,4755.608
832,False,35758,0x62f12407d27b8dc6e13fe6dadc9a78dbbb40510b,wrecg,2020-10-17 19:10:25.570677,0.485,ETH,4323.28,2096.7907999999998
834,False,69613,0x0bd258d220c2524ca9992e873b03c1f556e3a385,crykaz_old,2020-10-17 18:35:13.268998,0.75,ETH,4323.28,3242.46
835,False,139233,0x3ccaa94e42ad6beb2a16487a08079f0b56552dd1,Jedumero,2020-10-17 18:09:24.364837,0.55,WETH,4312.01,2371.6055
836,False,45946,0x0bd258d220c2524ca9992e873b03c1f556e3a385,crykaz_old,2020-10-17 18:04:09.455214,4.0,ETH,4323.28,17293.12
837,False,149039,0x92ded57ca704e95488278468dc58deb69abbcbc0,1chuckycrypto,2020-10-17 17:54:38.906462,1.5,ETH,4323.28,6484.92
842,False,51660,0x33dd6632ed8a08ae8c6b931edfcba8866478cc37,anon5,2020-10-17 16:32:16.822291,2.0,ETH,4323.28,8646.56
844,False,78251,0x33dd6632ed8a08ae8c6b931edfcba8866478cc37,anon5,2020-10-17 16:31:16.601997,3.0,ETH,4323.28,12969.84
845,False,84731,0x33dd6632ed8a08ae8c6b931edfcba8866478cc37,anon5,2020-10-17 16:29:27.310751,1.5,ETH,4323.28,6484.92
846,False,88912,0xf796c2bec1a9490e29aa12ed31d56153849265d7,9265d7,2020-10-17 15:53:59.892236,2.55,ETH,4323.28,11024.363999999998
847,False,90546,0xf796c2bec1a9490e29aa12ed31d56153849265d7,9265d7,2020-10-17 15:50:13.205226,1.5,ETH,4323.28,6484.92
848,False,86030,0xf796c2bec1a9490e29aa12ed31d56153849265d7,9265d7,2020-10-17 15:48:46.428577,1.5,ETH,4323.28,6484.92
849,False,89723,0xf796c2bec1a9490e29aa12ed31d56153849265d7,9265d7,2020-10-17 15:48:08.990985,1.5,ETH,4323.28,6484.92
855,False,35758,0x62f12407d27b8dc6e13fe6dadc9a78dbbb40510b,wrecg,2020-10-17 14:47:00.174556,0.75,ETH,4323.28,3242.46
858,False,35758,0x62f12407d27b8dc6e13fe6dadc9a78dbbb40510b,wrecg,2020-10-17 12:08:09.837219,0.99,ETH,4323.28,4280.0472
863,False,103098,0x31fca1d8410a2496e671d23618d6fe7df571e54b,BombaClout,2020-10-17 03:31:52.233998,1.1,ETH,4323.28,4755.608
864,False,103099,0x31fca1d8410a2496e671d23618d6fe7df571e54b,BombaClout,2020-10-17 03:31:11.246628,0.79,ETH,4323.28,3415.3912
866,False,87986,0x81e4fb0c64bf49f89b57f6648562fc9a791b2e92,Dirtyfox,2020-10-17 02:14:47.562448,3.0,ETH,4323.28,12969.84
871,False,130255,0x9fed225115a1374c7f0faef307d471c80fff1893,lkwtsn,2020-10-18 23:48:35.746065,1.25,ETH,4323.28,5404.099999999999
872,False,130254,0x9fed225115a1374c7f0faef307d471c80fff1893,lkwtsn,2020-10-18 23:48:10.187554,1.25,ETH,4323.28,5404.099999999999
873,False,130661,0x9fed225115a1374c7f0faef307d471c80fff1893,lkwtsn,2020-10-18 23:43:40.327778,1.25,ETH,4323.28,5404.099999999999
874,False,130662,0x9fed225115a1374c7f0faef307d471c80fff1893,lkwtsn,2020-10-18 23:43:07.545841,0.85,ETH,4323.28,3674.7879999999996
875,False,130663,0x9fed225115a1374c7f0faef307d471c80fff1893,lkwtsn,2020-10-18 23:42:38.757210,0.8,ETH,4323.28,3458.624
876,False,130253,0x9fed225115a1374c7f0faef307d471c80fff1893,lkwtsn,2020-10-18 23:41:28.523626,0.75,ETH,4323.28,3242.46
877,False,87155,0x43c9cf4cfae3486d9a786214acc7ba5bdfcdcca0,01010101010,2020-10-18 19:52:58.196430,0.5,ETH,4323.28,2161.64
878,False,65908,0x43c9cf4cfae3486d9a786214acc7ba5bdfcdcca0,01010101010,2020-10-18 19:48:10.818363,0.5,ETH,4323.28,2161.64
881,False,147814,0x98ee235244a99fde7aadafb0c0fc77845d9e055a,Nederob,2020-10-18 18:48:15.074125,7000.0,SAND,3.16,22120.0
882,False,146994,0x98ee235244a99fde7aadafb0c0fc77845d9e055a,Nederob,2020-10-18 18:41:37.664661,0.65,ETH,4323.28,2810.132
884,False,126584,0xc88fe9bfce6294c0faa5eb3fbed02cdd6b59cd95,meu-penis-longo,2020-10-18 18:19:10.911427,0.5099,ETH,4323.28,2204.4404719999998
895,False,36580,0xf796c2bec1a9490e29aa12ed31d56153849265d7,9265d7,2020-10-18 15:48:46.003341,2.25,ETH,4323.28,9727.38
896,False,46355,0xf796c2bec1a9490e29aa12ed31d56153849265d7,9265d7,2020-10-18 15:48:23.118462,2.25,ETH,4323.28,9727.38
897,False,50034,0xf796c2bec1a9490e29aa12ed31d56153849265d7,9265d7,2020-10-18 15:47:55.062616,2.25,ETH,4323.28,9727.38
898,False,90546,0xf796c2bec1a9490e29aa12ed31d56153849265d7,9265d7,2020-10-18 15:46:34.486726,1.35,ETH,4323.28,5836.428
899,False,86030,0xf796c2bec1a9490e29aa12ed31d56153849265d7,9265d7,2020-10-18 15:46:01.002759,1.35,ETH,4323.28,5836.428
900,False,89723,0xf796c2bec1a9490e29aa12ed31d56153849265d7,9265d7,2020-10-18 15:44:45.116529,1.35,ETH,4323.28,5836.428
910,False,97748,0xbfbaecbc4266e8fcc52c6d1ef5e987932dccbc5f,Asahi,2020-10-18 14:43:22.489724,0.52,ETH,4323.28,2248.1056
911,False,100188,0xbfbaecbc4266e8fcc52c6d1ef5e987932dccbc5f,Asahi,2020-10-18 14:42:49.119588,0.52,ETH,4323.28,2248.1056
917,False,33414,0x56d334a400a2c28337900f87572840f2fc199615,Sandio,2020-10-18 13:04:39.105462,0.52,ETH,4323.28,2248.1056
918,False,21990,0x56d334a400a2c28337900f87572840f2fc199615,Sandio,2020-10-18 13:03:47.260679,0.51,ETH,4323.28,2204.8728
919,False,12105,0x8bce57b7b84218397ffb6cefae99f4792ee8161d,snowcrash0x,2020-10-18 13:02:29.089737,3.0,ETH,4323.28,12969.84
920,False,64721,0x8bce57b7b84218397ffb6cefae99f4792ee8161d,snowcrash0x,2020-10-18 13:01:50.136001,3.0,ETH,4323.28,12969.84
921,False,67156,0x8bce57b7b84218397ffb6cefae99f4792ee8161d,snowcrash0x,2020-10-18 13:00:52.283932,2.5,ETH,4323.28,10808.199999999999
922,False,11291,0x8bce57b7b84218397ffb6cefae99f4792ee8161d,snowcrash0x,2020-10-18 12:58:25.157759,1.9,ETH,4323.28,8214.232
923,False,11698,0x8bce57b7b84218397ffb6cefae99f4792ee8161d,snowcrash0x,2020-10-18 12:57:44.961849,1.9,ETH,4323.28,8214.232
924,False,111608,0x8bce57b7b84218397ffb6cefae99f4792ee8161d,snowcrash0x,2020-10-18 12:56:53.982932,3.5,ETH,4323.28,15131.48
925,False,43588,0x8bce57b7b84218397ffb6cefae99f4792ee8161d,snowcrash0x,2020-10-18 12:56:20.278814,3.0,ETH,4323.28,12969.84
926,False,68493,0x8bce57b7b84218397ffb6cefae99f4792ee8161d,snowcrash0x,2020-10-18 12:55:42.711177,3.0,ETH,4323.28,12969.84
927,False,64283,0x8bce57b7b84218397ffb6cefae99f4792ee8161d,snowcrash0x,2020-10-18 12:54:50.066819,3.0,ETH,4323.28,12969.84
928,False,136776,0x56d334a400a2c28337900f87572840f2fc199615,Sandio,2020-10-18 12:54:17.209451,0.51,ETH,4323.28,2204.8728
929,False,49263,0x8bce57b7b84218397ffb6cefae99f4792ee8161d,snowcrash0x,2020-10-18 12:54:14.238618,3.0,ETH,4323.28,12969.84
930,False,62755,0x8bce57b7b84218397ffb6cefae99f4792ee8161d,snowcrash0x,2020-10-18 12:53:37.173526,3.0,ETH,4323.28,12969.84
931,False,89539,0x319cefeb796f6ea9c99c04f22617b8168f1f7fd6,Error,2020-10-18 12:52:58.968277,1.0,WETH,4312.01,4312.01
932,False,62754,0x8bce57b7b84218397ffb6cefae99f4792ee8161d,snowcrash0x,2020-10-18 12:52:20.854754,3.0,ETH,4323.28,12969.84
933,False,11699,0x8bce57b7b84218397ffb6cefae99f4792ee8161d,snowcrash0x,2020-10-18 12:51:33.030532,3.0,ETH,4323.28,12969.84
934,False,89021,0xd9f8f8a5d9ce34aeb2d94d0130d16d5668888250,JUNG,2020-10-18 12:42:12.564723,0.6,ETH,4323.28,2593.968
935,False,62302,0xa4d0197d4c99c0362378809131d8788c85404bb3,kaiviti,2020-10-18 12:40:23.965982,2.0,ETH,4323.28,8646.56
936,False,19130,0x5e2456412b1ce83a1e424b929bd26fc8b820b8f2,onlajn7,2020-10-18 12:29:34.228375,1.5,ETH,4323.28,6484.92
937,False,44819,0x5e2456412b1ce83a1e424b929bd26fc8b820b8f2,onlajn7,2020-10-18 12:25:14.970365,1.5,ETH,4323.28,6484.92
938,False,73811,0x9fed225115a1374c7f0faef307d471c80fff1893,lkwtsn,2020-10-18 11:45:56.314485,0.6,ETH,4323.28,2593.968
941,False,100163,0xbfbaecbc4266e8fcc52c6d1ef5e987932dccbc5f,Asahi,2020-10-18 10:36:41.399805,0.52,ETH,4323.28,2248.1056
942,False,97746,0xbfbaecbc4266e8fcc52c6d1ef5e987932dccbc5f,Asahi,2020-10-18 10:34:56.804773,0.52,ETH,4323.28,2248.1056
943,False,131900,0xc44505d1111ec42279aede122a77cba17359438d,PoUpA,2020-10-18 08:47:10.897831,3.0,WETH,4312.01,12936.03
945,False,46355,0xf796c2bec1a9490e29aa12ed31d56153849265d7,9265d7,2020-10-18 07:48:14.788263,2.5,ETH,4323.28,10808.199999999999
946,False,36580,0xf796c2bec1a9490e29aa12ed31d56153849265d7,9265d7,2020-10-18 07:47:31.904692,2.5,ETH,4323.28,10808.199999999999
947,False,50034,0xf796c2bec1a9490e29aa12ed31d56153849265d7,9265d7,2020-10-18 07:46:34.972849,2.5,ETH,4323.28,10808.199999999999
948,False,15363,0x498ad49d057ef7870761c8a9c163b56314ea638b,RustyGray,2020-10-18 02:33:17.825141,2.0,ETH,4323.28,8646.56
949,False,102493,0x769794c94e9f113e357023dab73e81dbd6db201c,wow177,2020-10-18 01:25:21.098610,0.55,ETH,4323.28,2377.804
950,False,120455,0x81e4fb0c64bf49f89b57f6648562fc9a791b2e92,Dirtyfox,2020-10-18 00:48:20.048270,2.5,ETH,4323.28,10808.199999999999
954,False,104508,0xa5e2bb97de3c62ca06f1a2293eb7e01c114e9a49,Mobster,2020-10-18 00:05:27.414497,0.55,ETH,4323.28,2377.804
956,False,97948,0x36241340ceaee8c126d398719b6eecd96035b45b,HIROMIYO,2020-10-19 23:35:07.180369,27275.0,SAND,3.16,86189.0
957,False,35712,0x300e8a7f64be5a9cfb9e92749def8111b856a7ec,Gienpeart,2020-10-19 23:26:59.133630,0.65,ETH,4323.28,2810.132
958,False,27557,0x300e8a7f64be5a9cfb9e92749def8111b856a7ec,Gienpeart,2020-10-19 23:26:16.363110,0.65,ETH,4323.28,2810.132
967,False,37352,0x685a8de16b2dcbc4ae0329cd80ccd8648b37d9fc,Itbeme,2020-10-19 18:38:22.139009,0.51,ETH,4323.28,2204.8728
970,False,56682,0x5ce9ad759e41bf1b3dfc1a41db940a90d7a43460,Blackstar,2020-10-19 16:51:33.866110,0.52,ETH,4323.28,2248.1056
971,False,61586,0x5ce9ad759e41bf1b3dfc1a41db940a90d7a43460,Blackstar,2020-10-19 16:51:03.912611,0.52,ETH,4323.28,2248.1056
972,False,61586,0x5ce9ad759e41bf1b3dfc1a41db940a90d7a43460,Blackstar,2020-10-19 16:50:21.376721,0.52,ETH,4323.28,2248.1056
973,False,61993,0x5ce9ad759e41bf1b3dfc1a41db940a90d7a43460,Blackstar,2020-10-19 16:47:25.919527,0.52,ETH,4323.28,2248.1056
974,False,60352,0x5ce9ad759e41bf1b3dfc1a41db940a90d7a43460,Blackstar,2020-10-19 16:46:58.173376,0.52,ETH,4323.28,2248.1056
975,False,60352,0x5ce9ad759e41bf1b3dfc1a41db940a90d7a43460,Blackstar,2020-10-19 16:46:31.875375,0.52,ETH,4323.28,2248.1056
976,False,26865,0x5ce9ad759e41bf1b3dfc1a41db940a90d7a43460,Blackstar,2020-10-19 16:43:45.450134,0.52,ETH,4323.28,2248.1056
977,False,26865,0x5ce9ad759e41bf1b3dfc1a41db940a90d7a43460,Blackstar,2020-10-19 16:43:20.960700,0.52,ETH,4323.28,2248.1056
978,False,29290,0x5ce9ad759e41bf1b3dfc1a41db940a90d7a43460,Blackstar,2020-10-19 16:42:24.916333,0.52,ETH,4323.28,2248.1056
979,False,28881,0x5ce9ad759e41bf1b3dfc1a41db940a90d7a43460,Blackstar,2020-10-19 16:41:42.482956,0.52,ETH,4323.28,2248.1056
980,False,28473,0x5ce9ad759e41bf1b3dfc1a41db940a90d7a43460,Blackstar,2020-10-19 16:41:11.503006,0.52,ETH,4323.28,2248.1056
981,False,28475,0x5ce9ad759e41bf1b3dfc1a41db940a90d7a43460,Blackstar,2020-10-19 16:40:09.903381,0.52,ETH,4323.28,2248.1056
982,False,19485,0x6afb387241fcb51199398795e8355d9b11fc49a6,,2020-10-19 16:19:26.649564,0.65,ETH,4323.28,2810.132
984,False,45234,0x6afb387241fcb51199398795e8355d9b11fc49a6,,2020-10-19 16:17:06.434556,4.5,ETH,4323.28,19454.76
985,False,19486,0x6afb387241fcb51199398795e8355d9b11fc49a6,,2020-10-19 16:14:29.170936,0.65,ETH,4323.28,2810.132
986,False,16199,0x6afb387241fcb51199398795e8355d9b11fc49a6,,2020-10-19 16:12:46.651526,0.65,ETH,4323.28,2810.132
987,False,33824,0x6afb387241fcb51199398795e8355d9b11fc49a6,,2020-10-19 16:11:17.251163,0.65,ETH,4323.28,2810.132
988,False,24760,0x6afb387241fcb51199398795e8355d9b11fc49a6,,2020-10-19 16:06:21.790053,8.0,ETH,4323.28,34586.24
990,False,64825,0x6afb387241fcb51199398795e8355d9b11fc49a6,,2020-10-19 16:01:49.448387,4.0,ETH,4323.28,17293.12
991,False,30965,0x6afb387241fcb51199398795e8355d9b11fc49a6,,2020-10-19 15:58:34.424554,3.5,ETH,4323.28,15131.48
993,False,30965,0x6afb387241fcb51199398795e8355d9b11fc49a6,,2020-10-19 15:50:52.843129,4.0,ETH,4323.28,17293.12
994,False,50036,0x6afb387241fcb51199398795e8355d9b11fc49a6,,2020-10-19 15:41:12.869818,6.0,ETH,4323.28,25939.68
995,False,48034,0x6afb387241fcb51199398795e8355d9b11fc49a6,,2020-10-19 15:37:45.342654,4.5,ETH,4323.28,19454.76
996,False,35759,0x6afb387241fcb51199398795e8355d9b11fc49a6,,2020-10-19 15:34:46.875092,4.5,ETH,4323.28,19454.76
997,False,88342,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-19 15:33:12.036765,10.0,ETH,4323.28,43232.799999999996
998,False,85488,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-19 15:32:57.916914,10.0,ETH,4323.28,43232.799999999996
999,False,46411,0x6afb387241fcb51199398795e8355d9b11fc49a6,,2020-10-19 15:32:56.132260,2.9,ETH,4323.28,12537.511999999999
1000,False,85080,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-19 15:32:38.575122,10.0,ETH,4323.28,43232.799999999996
1001,False,84672,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-19 15:32:22.456018,10.0,ETH,4323.28,43232.799999999996
1002,False,84264,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-19 15:31:49.309769,10.0,ETH,4323.28,43232.799999999996
1003,False,59076,0x6afb387241fcb51199398795e8355d9b11fc49a6,,2020-10-19 15:31:10.833269,4.0,ETH,4323.28,17293.12
1005,False,88341,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-19 15:23:55.353722,10.0,ETH,4323.28,43232.799999999996
1008,False,126584,0xc88fe9bfce6294c0faa5eb3fbed02cdd6b59cd95,meu-penis-longo,2020-10-19 15:14:12.494109,0.4999,ETH,4323.28,2161.207672
1012,False,148630,0x7a38760c295f1ea086005214a279fb1280010483,MisterPlus,2020-10-19 14:25:08.738026,0.7,WETH,4312.01,3018.407
1013,False,149038,0x7a38760c295f1ea086005214a279fb1280010483,MisterPlus,2020-10-19 14:24:47.823174,0.7,WETH,4312.01,3018.407
1014,False,99992,0x7a38760c295f1ea086005214a279fb1280010483,MisterPlus,2020-10-19 14:24:37.752153,0.7,WETH,4312.01,3018.407
1015,False,106135,0x7a38760c295f1ea086005214a279fb1280010483,MisterPlus,2020-10-19 14:23:53.713193,0.7,WETH,4312.01,3018.407
1016,False,81113,0x319cefeb796f6ea9c99c04f22617b8168f1f7fd6,Error,2020-10-19 13:10:11.833357,0.52,WETH,4312.01,2242.2452000000003
1017,False,81111,0x319cefeb796f6ea9c99c04f22617b8168f1f7fd6,Error,2020-10-19 13:09:55.398129,0.52,WETH,4312.01,2242.2452000000003
1018,False,91191,0x319cefeb796f6ea9c99c04f22617b8168f1f7fd6,Error,2020-10-19 13:09:40.869403,1.4,WETH,4312.01,6036.814
1019,False,89568,0x319cefeb796f6ea9c99c04f22617b8168f1f7fd6,Error,2020-10-19 13:09:18.640890,1.9,WETH,4312.01,8192.819
1020,False,77460,0x319cefeb796f6ea9c99c04f22617b8168f1f7fd6,Error,2020-10-19 13:08:47.119201,0.52,WETH,4312.01,2242.2452000000003
1021,False,38595,0x319cefeb796f6ea9c99c04f22617b8168f1f7fd6,Error,2020-10-19 13:08:30.055020,0.52,WETH,4312.01,2242.2452000000003
